video_id,channel_id,views,likes,comments,shares,subscribers_gained,estimated_revenue,avg_view_pct,avg_view_duration
9mH0ZH9E4F8,UCl_Nqhf2SGNwv4uvbvs3upg,539,1,0,0,0,0.258,0.39,24.63
9n8Av6twInQ,UC77WdDKy6cbCxZkC46eaudA,5,0,0,0,0,0.005,9.92,122.2
9nkP6wO_g_U,UCl_Nqhf2SGNwv4uvbvs3upg,157,1,0,0,0,0.012,96.34,32.04
9nn8r-Jyyuk,UCp013Ih_EWf3SXO8F4ftIwQ,628,9,0,0,1,0.0,71.71,20.0
9pkKOiI2iCM,UCxhHKduxLRNAOC_GUHPPf1Q,497,4,0,1,1,0.489,9.04,338.3
9prBl4DA4hc,UCdtOFTQ1GVPKzvOYsi1ApIw,90,0,0,0,0,0.006,54.38,15.98
9r-zfGeXFTs,UCTGoaBFABIBLXcqXzCM5D3A,44,0,0,0,0,0.0,34.22,15.18
9rD-54TpRX8,UC2IjY1Gm6b7pYp-vMJ2R9ig,4,0,0,0,0,0.0,2.88,40.5
9rlcCDcF2C0,UC2IjY1Gm6b7pYp-vMJ2R9ig,1,0,0,0,0,0.0,44.47,20.0
9sXlOXOh8sA,UCLQ4NoTptaCDG4nUvDLtUoQ,177,2,0,0,0,0.01,43.38,22.63
9tYzNz_nSOg,UCAkSxwl8Lbk2hBXAAfsEFTA,26,0,0,0,0,0.094,79.2,1930.5
9ut0atU1OqI,UCZFs3JqsRIqtqYgo4HahDUQ,364,3,0,0,0,0.007,25.8,10.05
9uvJRXFvoJY,UCqbTAXnwXspcNb7l3UqrOHQ,310,2,0,0,1,0.0,36.14,15.28
9vzOUuEGiEs,UCSlOhfr5f-RPRP50yRri1uA,2404,30,0,0,10,0.135,48.11,45.39
9wRfwftvk3E,UCm3RYOItKT_P0-oRCkkSMZw,3,0,0,0,0,0.004,0.74,9.33
9wUN_0hfqBY,UCc-V01UlW1n8eGLpATLA5gw,954,4,0,3,1,0.8,3.1,185.24
9whkhBizKpw,UCx08xHWVSQIiujaTJb8HWYg,0,0,0,0,0,0.0,0.0,0.0
9xd3HFI33yM,UChhBhc7qJ42rgzAIPe9z6Cg,5,0,0,0,0,0.0,0.04,0.0
9y4Sf0ei3Z8,UCTqUiADoXl9Cq74vCP4FJCQ,193,1,0,1,0,0.0,3.91,230.02
A-Vn3xx6vVI,UCc-V01UlW1n8eGLpATLA5gw,1,0,0,0,0,0.0,0.0,0.0
A0CjmedJt4c,UCnwjt6PgkKuZC4S1A0yTOFQ,4,0,0,0,0,0.0,11.21,147.0
A1aGs03S7VY,UCVRU0wQxaEQdq0CKQHfifZg,35,1,0,0,0,0.0,56.49,23.43
A2JZXXdRai8,UC77WdDKy6cbCxZkC46eaudA,27,-1,0,0,0,0.038,10.68,123.44
A3xooyrUn3c,UCJyOxDvifY5Xw18aNm_I8YQ,12,0,0,0,0,0.0,2.73,63.0
A4RaGZomTKw,UCpUrAXv2lzGxM4plYB7CE-A,4995,26,0,0,4,0.241,64.92,21.48
A7Icc5yxR4M,UC0GVHmLgrxE2SS8F0C19JVg,219,0,0,0,0,0.304,6.05,162.12
A7PL96FueHM,UC82nFsZOjs5Tr96upPPq9Ww,6,0,0,0,0,0.016,24.4,496.5
A7tNtrekqDc,UCf3lAEw_WPtcgHMUVAunzSw,1,0,0,0,0,0.001,12.66,19.0
A80jK0Q_Ykw,UCmhHN34V-dphAOk3RXxjb0g,520,1,0,2,0,0.315,4.25,183.45
A8Aohj2AFfI,UCMGKZD9ggu_Pfo4dkL47cXQ,319,2,0,0,1,0.011,73.55,12.5
A8zygO5aCSM,UCkIOcyGqKTJMIIyFHJunYDA,19915,87,1,0,28,1.629,72.12,19.52
AAXvMlLxyYQ,UC3o699rmxlcc6EJzt6emA-Q,189,0,0,0,0,0.0,78.57,23.16
AB3E0LGLsXQ,UCT7ZxKrKqxBvAODr8h_ODkA,35,0,0,0,0,0.0,16.18,7.6
ABUzjHX1JTk,UCm3RYOItKT_P0-oRCkkSMZw,28,0,0,0,0,0.002,77.28,11.93
ABt7wDXIVfI,UC82nFsZOjs5Tr96upPPq9Ww,1,0,0,0,0,0.0,1.03,13.0
ACEixKL7y2A,UCT7ZxKrKqxBvAODr8h_ODkA,15,0,0,0,0,0.005,7.03,106.2
ACV5KtmH-U8,UCxfDVRNK6SoN59v_t3ZJ33A,90,0,0,0,0,0.001,23.99,38.61
ACkhMBhs5WY,UCTqUiADoXl9Cq74vCP4FJCQ,24020,53,0,26,37,0.0,1.78,137.51
ACu6_3XrP5c,UCxxl4xdZZqRSSz2VfnFBhwA,13,0,0,0,0,0.001,72.11,41.69
ADC0aQy8Avw,UCk2O5vfW3c_W5YWQ_BoD1Ug,56,1,0,0,1,0.101,11.65,180.84
ADGm6seg8k8,UCxxl4xdZZqRSSz2VfnFBhwA,120,0,0,0,1,0.045,10.3,197.0
ADLbp24nS6A,UCT7ZxKrKqxBvAODr8h_ODkA,9,0,0,0,0,0.0,6.76,62.78
ADalMN09Fnw,UCkIOcyGqKTJMIIyFHJunYDA,4473,12,0,0,0,0.265,61.16,17.61
AErQcBplGFw,UC80LfoIH6FrzHTm6lXTWCKQ,1,0,0,0,0,0.001,0.76,9.0
AFr1ZuwHfJw,UCHONLLEtQ4f9yoqa1BWlhSg,1,0,0,0,0,0.0,0.0,0.0
AGIXJPe-3mk,UCnwjt6PgkKuZC4S1A0yTOFQ,2,0,0,0,0,0.0,3.84,54.0
AI7YrwsdziA,UCEFB0gMdnD1NyiZaedHg2hQ,421,-1,0,0,3,0.254,10.34,141.48
AJ28WHy2tJM,UCnwjt6PgkKuZC4S1A0yTOFQ,1,0,0,0,0,0.001,12.97,7.0
AJJG_uqz73Q,UCSlOhfr5f-RPRP50yRri1uA,54,0,0,0,1,0.004,40.62,37.56
AJJawAT1Vtg,UCctSzoeee7KCnR84dZ6IO7w,2,0,0,0,0,0.0,10.62,7.0
AJQ-G-rwXcU,UCT7ZxKrKqxBvAODr8h_ODkA,3,0,0,0,0,0.0,16.84,75.0
AL4J7Q0TKDk,UCdtOFTQ1GVPKzvOYsi1ApIw,427,3,0,0,1,0.231,6.6,241.23
AM9PNsOsqpg,UCAkSxwl8Lbk2hBXAAfsEFTA,4,0,0,0,0,0.0,0.35,4.75
AMKO9qEBo3M,UC3o699rmxlcc6EJzt6emA-Q,18,0,0,0,0,0.0,40.43,23.0
AOCxyqTideo,UCEFB0gMdnD1NyiZaedHg2hQ,5191,58,1,1,6,0.642,118.06,15.0
AOQBAyqR5m0,UC8gDq5ENmiVuJZIVsiZbQ8g,3,0,0,0,0,0.001,11.19,6.0
AT5TXR2sIy8,UCT7ZxKrKqxBvAODr8h_ODkA,13,0,0,0,0,0.002,2.01,43.62
AU1qSEoYCgY,UCm3RYOItKT_P0-oRCkkSMZw,3,0,0,0,0,0.044,34.34,229.67
AUJv9Lz00zc,UCIg97fCjw1HnS8vPqwiHLGA,486,0,0,0,0,0.0,6.7,7.0
AUiUsIjDtVQ,UCIg97fCjw1HnS8vPqwiHLGA,22,1,0,0,0,0.0,8.43,52.09
AUtiPqh_jBo,UC80LfoIH6FrzHTm6lXTWCKQ,9,0,0,0,0,0.003,3.05,36.89
AVGpW2bgNTk,UCdtOFTQ1GVPKzvOYsi1ApIw,46,0,0,0,0,0.016,6.86,300.35
AYFGtOrabws,UCAkSxwl8Lbk2hBXAAfsEFTA,40,0,0,0,0,0.006,39.29,45.4
AZ1MICpMGQ4,UCxxl4xdZZqRSSz2VfnFBhwA,9,0,0,0,0,0.179,13.48,218.56
AZINtmqZiBk,UCAkSxwl8Lbk2hBXAAfsEFTA,15,1,0,0,0,0.003,3.2,134.6
AZxqTEOUx2U,UCvfQU0Npb-ve-LxUlaAN1GA,2,0,0,0,0,0.0,1.99,113.0
A_gxiB2d9II,UCx08xHWVSQIiujaTJb8HWYg,7,0,0,0,0,0.003,15.61,240.0
AaPbhsm5YOk,UC2IjY1Gm6b7pYp-vMJ2R9ig,4,0,0,0,0,0.001,58.08,41.0
Aag0Gq7khj4,UCqbTAXnwXspcNb7l3UqrOHQ,34,1,1,0,0,0.0,9.97,173.59
AayuknMRL6M,UCZFs3JqsRIqtqYgo4HahDUQ,11479,26,1,7,10,25.762,2.35,180.29
AbCFz_hNM3g,UCeVTtB1kN607CxFrFkiqjgQ,61,1,0,0,0,0.002,17.8,21.46
Ac4wdULrSnQ,UCnwjt6PgkKuZC4S1A0yTOFQ,2,0,0,0,0,0.001,22.11,16.0
AcEMBpvvIDU,UCP4STX85lq_fpEtvQcq_5fw,177,2,0,0,1,0.013,7.38,92.56
Adhq12xozHA,UCMGKZD9ggu_Pfo4dkL47cXQ,78,0,0,2,0,0.014,53.82,30.51
AdnnPUpljOo,UCZem4a64VnhfA4CBw9vM2bg,583,8,0,0,1,0.708,10.44,155.94
AeObhCNPgPc,UCNkelFxYeQTdVdBzl3yaliw,79,2,0,0,0,0.0,16.69,13.77
AfXvrYBRJwo,UCSlOhfr5f-RPRP50yRri1uA,36,0,0,0,0,0.001,36.06,21.08
AgOqDvajCkY,UCnwjt6PgkKuZC4S1A0yTOFQ,2,0,0,0,0,0.0,30.61,30.0
AgTg7INMgXU,UCmhHN34V-dphAOk3RXxjb0g,18849,43,1,14,14,32.515,3.36,136.65
AgiBFnGPFjY,UCSlOhfr5f-RPRP50yRri1uA,96,1,0,0,0,0.007,50.76,28.88
Ah5WapQlSH8,UCk2O5vfW3c_W5YWQ_BoD1Ug,27,1,0,0,0,0.042,20.63,101.67
AhUY6yLD3dI,UCMGKZD9ggu_Pfo4dkL47cXQ,694,12,0,0,0,0.107,78.67,25.42
Ai3LXREeyxg,UC82nFsZOjs5Tr96upPPq9Ww,4,0,0,0,0,0.0,1.65,45.0
Ak-O1qvkUAM,UCl_Nqhf2SGNwv4uvbvs3upg,132,1,0,0,0,0.01,82.98,26.09
AmOf9LvbBHo,UCAkSxwl8Lbk2hBXAAfsEFTA,71,0,0,0,0,0.122,5.58,116.76
AmVdrIKsRtA,UCZem4a64VnhfA4CBw9vM2bg,995,4,0,0,1,0.936,10.62,147.77
AnGZQLKL0I8,UCmhHN34V-dphAOk3RXxjb0g,1224,1,0,0,0,0.157,3.78,68.62
AnO1Ohj7WAo,UCxfDVRNK6SoN59v_t3ZJ33A,2,0,0,0,0,0.0,0.0,0.0
Ano-_0XwbpA,UC82nFsZOjs5Tr96upPPq9Ww,127,7,0,0,0,0.005,26.85,15.07
AnyJ0sj8RUE,UCL_RZ1IidYQkVQxfimfnPSQ,103,1,0,0,0,0.145,7.42,182.64
AouBMqRSjps,UCk2O5vfW3c_W5YWQ_BoD1Ug,132,0,0,0,0,0.205,16.16,147.92
Ap9xew_jGYU,UC77WdDKy6cbCxZkC46eaudA,5,0,0,0,0,0.002,48.38,37.0
AriD1Dd6AIA,UCAkSxwl8Lbk2hBXAAfsEFTA,5518,77,0,11,17,4.114,2.17,145.38
AriJDOGXYDY,UCnwjt6PgkKuZC4S1A0yTOFQ,2021427,5389,163,3086,4405,848.36,12.01,213.09
ArpsArC7904,UCbnCFV5_c-nGiEQN1anEO5A,1,0,0,0,0,0.0,0.0,0.0
As3y5Hb1cm8,UCl_Nqhf2SGNwv4uvbvs3upg,3829,11,1,0,6,2.207,3.82,231.35
AswFrAapmJg,UCEFB0gMdnD1NyiZaedHg2hQ,73,1,0,0,0,0.006,63.54,24.07
Atqp5sd4g24,UCkIOcyGqKTJMIIyFHJunYDA,55,1,0,0,0,0.001,52.8,15.82
Aud680b9P8o,UC77WdDKy6cbCxZkC46eaudA,988,7,1,2,4,0.402,8.1,142.41
Aw7UcoIVMeo,UCSlOhfr5f-RPRP50yRri1uA,5,0,0,0,0,0.001,9.19,39.0
Awym03kx9yM,UCnwjt6PgkKuZC4S1A0yTOFQ,8,0,0,0,0,0.001,14.76,238.0
Awz3OugJjxg,UCbnCFV5_c-nGiEQN1anEO5A,1,0,0,0,0,0.0,0.0,0.0
AxftgX9dTEo,UCAkSxwl8Lbk2hBXAAfsEFTA,2,0,0,0,0,0.0,100.72,83.0
AxhGfmd2jV4,UCxxl4xdZZqRSSz2VfnFBhwA,2,0,0,0,0,0.001,101.15,62.0
AylIB6g9tyQ,UCT7ZxKrKqxBvAODr8h_ODkA,718,11,0,6,0,0.352,10.85,397.78
AyveSEoS3DU,UCMGKZD9ggu_Pfo4dkL47cXQ,101,3,0,0,0,0.103,10.75,135.45
AzWmhYKZLYM,UC77WdDKy6cbCxZkC46eaudA,2549,12,0,1,4,6.775,20.98,258.63
B-hj9ol49ms,UCnwjt6PgkKuZC4S1A0yTOFQ,2,0,0,0,0,0.001,75.59,15.0
B0ZzteWSyd8,UC2jHP3YhgMucr6UlgFzRhbA,20185,324,0,0,162,1.79,92.55,23.99
B0qct8Wgjqs,UCxxl4xdZZqRSSz2VfnFBhwA,41,0,0,0,0,0.07,11.32,194.68
B1x3dnMt4Kw,UCp013Ih_EWf3SXO8F4ftIwQ,258,0,0,2,0,0.0,1.39,89.42
B1y09bxcBnM,UCxxl4xdZZqRSSz2VfnFBhwA,19,0,0,0,0,0.012,8.29,128.58
B2nXzAo6EnM,UCctSzoeee7KCnR84dZ6IO7w,4,0,0,0,0,0.0,8.34,180.0
B3k9w8o34xk,UC8gDq5ENmiVuJZIVsiZbQ8g,5297,32,0,0,4,0.335,49.28,24.06
B3wb54dnNiQ,UCZem4a64VnhfA4CBw9vM2bg,1151,17,0,0,0,0.176,78.43,23.0
B41TJ752gKw,UCm3RYOItKT_P0-oRCkkSMZw,29,0,0,0,0,0.001,59.39,9.31
B6f8-kDvoq4,UCeVTtB1kN607CxFrFkiqjgQ,0,0,0,0,0,0.0,0.0,0.0
B7OzlBpPZXs,UC2jHP3YhgMucr6UlgFzRhbA,1796,0,0,0,0,0.163,44.68,20.03
B7dVXUEMfIo,UCMGKZD9ggu_Pfo4dkL47cXQ,255,2,0,1,0,0.041,58.48,25.32
B8hpdThwyKc,UCT7ZxKrKqxBvAODr8h_ODkA,7,1,0,0,0,0.0,46.92,44.57
B9bp1xAMdFk,UCTGoaBFABIBLXcqXzCM5D3A,72,3,0,0,0,0.0,74.3,23.14
B9mlCzfK47k,UCLQ4NoTptaCDG4nUvDLtUoQ,220,1,0,0,1,0.002,18.36,14.04
BAFBvHVpZUc,UC8gDq5ENmiVuJZIVsiZbQ8g,17148,99,0,0,6,1.536,49.79,14.26
BBJCcbE74cg,UCZem4a64VnhfA4CBw9vM2bg,59,0,0,0,0,0.004,88.04,24.53
BBYVOCW8V1w,UCMGKZD9ggu_Pfo4dkL47cXQ,5,0,0,0,0,0.035,32.43,476.4
BDU9wnNVDL8,UCvfQU0Npb-ve-LxUlaAN1GA,0,0,0,0,0,0.0,0.0,0.0
BF1v00aeVDo,UCeVTtB1kN607CxFrFkiqjgQ,795,14,0,0,0,0.109,59.43,18.71
BFN4nwWJacY,UCIg97fCjw1HnS8vPqwiHLGA,326,0,0,0,0,0.0,12.0,125.7
BFqtqwMAbx0,UCx08xHWVSQIiujaTJb8HWYg,4064,8,0,0,3,0.043,20.28,17.42
BGFlhSVTTdI,UCk2O5vfW3c_W5YWQ_BoD1Ug,513,7,0,0,0,0.022,92.72,28.07
BGbJ5KWH04U,UCc-V01UlW1n8eGLpATLA5gw,227,0,0,0,0,0.321,1.38,72.89
BH2GwZFqIfc,UCIg97fCjw1HnS8vPqwiHLGA,329,0,0,0,0,0.008,0.15,1.97
BJB9S4UB30M,UCHONLLEtQ4f9yoqa1BWlhSg,846,1,0,0,3,0.593,11.97,201.96
BJjAKkDRwUE,UCqbTAXnwXspcNb7l3UqrOHQ,6867,45,0,3,17,0.0,95.35,28.41
BK7Q56YGv6o,UCctSzoeee7KCnR84dZ6IO7w,1,0,0,0,0,0.0,11.58,172.0
BKh1WtsekD8,UCT7ZxKrKqxBvAODr8h_ODkA,2,0,0,0,0,0.0,113.05,42.0
BKoxdBrbBao,UCLQ4NoTptaCDG4nUvDLtUoQ,59,0,0,0,1,0.294,2.19,172.83
BL6bQwajXJA,UCZFs3JqsRIqtqYgo4HahDUQ,200,0,0,0,0,0.004,24.93,7.54
BLc7pR9tuxM,UCnKHDbf4TM65HyT2XdQaT6Q,5224,0,0,2,0,0.326,89.26,24.98
BLcIwft045U,UCqbTAXnwXspcNb7l3UqrOHQ,2310,8,0,0,5,0.0,95.57,29.04
BMXrd8lNqqA,UCxxl4xdZZqRSSz2VfnFBhwA,824,19,1,0,0,0.135,55.89,41.24
BN-fDPCPIwc,UCTGoaBFABIBLXcqXzCM5D3A,1360,12,0,0,3,0.0,39.2,14.25
BNOm_us3SFo,UCSlOhfr5f-RPRP50yRri1uA,534,1,0,0,1,0.007,26.41,9.63
BOrhgsGYuRI,UCxxl4xdZZqRSSz2VfnFBhwA,5,0,0,0,0,0.001,145.63,28.8
BPVYM6jgBfU,UC8Fm-ogvMehvbgF0BJjKiuQ,10,0,0,0,0,0.0,63.57,18.8
BQoqOKkPmPk,UCdtOFTQ1GVPKzvOYsi1ApIw,8,0,0,0,0,0.0,44.46,53.5
BR-ChF2LAO4,UChhBhc7qJ42rgzAIPe9z6Cg,63,0,0,0,0,0.035,7.72,132.48
BRCkDYNPUWo,UCEFB0gMdnD1NyiZaedHg2hQ,11333,68,1,10,27,4.981,17.01,169.67
BRxb0ZBqCa8,UCxhHKduxLRNAOC_GUHPPf1Q,59,0,0,0,0,0.023,4.11,209.97
BTdMqNK3AW8,UCc-V01UlW1n8eGLpATLA5gw,1,0,0,0,0,0.0,0.0,0.0
BTgEKhvZiuU,UCxhHKduxLRNAOC_GUHPPf1Q,22,0,0,0,0,0.11,10.6,570.09
BUhaewlx4dw,UC0GVHmLgrxE2SS8F0C19JVg,9,-1,0,0,0,0.001,75.9,3.44
BUora4Ek-ek,UC0GVHmLgrxE2SS8F0C19JVg,23,0,0,0,0,0.003,49.67,21.0
BUzuJzA0HEk,UC8gDq5ENmiVuJZIVsiZbQ8g,46,0,0,0,0,0.007,3.02,161.22
BVPKqda8Vsg,UCpUrAXv2lzGxM4plYB7CE-A,38,0,0,0,0,0.0,63.76,19.92
BWP__85hbK8,UCZem4a64VnhfA4CBw9vM2bg,14,1,0,0,0,0.008,20.88,81.0
BWcWRtQNT5s,UCLQ4NoTptaCDG4nUvDLtUoQ,114,1,0,0,0,0.003,22.6,8.0
BX1GAz_gMow,UCAkSxwl8Lbk2hBXAAfsEFTA,1,0,0,0,0,0.0,0.93,18.0
BX9oJfA5Jo8,UCdtOFTQ1GVPKzvOYsi1ApIw,0,-1,0,0,0,0.0,0.0,0.0
BXrMAWIkDZk,UCMGKZD9ggu_Pfo4dkL47cXQ,957,19,0,0,2,4.029,23.49,386.35
BYATdav39Ps,UCx08xHWVSQIiujaTJb8HWYg,2889,7,0,2,5,0.015,20.56,12.43
BYl48KCWun4,UCMGKZD9ggu_Pfo4dkL47cXQ,287,1,0,0,0,0.008,63.58,11.0
BYtxx7vsGO4,UCEFB0gMdnD1NyiZaedHg2hQ,598,11,0,0,0,0.074,57.62,25.0
BbZrgYG9fK0,UCnwjt6PgkKuZC4S1A0yTOFQ,299,0,0,0,0,0.592,39.26,394.01
BcGYgsEosxI,UCZem4a64VnhfA4CBw9vM2bg,762,8,0,0,2,2.398,8.29,531.29
BdkMgs-sZBA,UCP4STX85lq_fpEtvQcq_5fw,756,1,0,0,0,0.102,13.83,49.97
BdrkjqgVJic,UCm3RYOItKT_P0-oRCkkSMZw,2,0,0,0,0,0.0,0.19,1.0
BfYsD-NI2zs,UCEFB0gMdnD1NyiZaedHg2hQ,203,0,0,0,0,0.254,9.95,96.16
Bfk0r98Wl4A,UCTGoaBFABIBLXcqXzCM5D3A,393,1,0,0,0,0.0,20.22,7.52
Bh7Ic1A2c6c,UC77WdDKy6cbCxZkC46eaudA,1,0,0,0,0,0.008,26.73,349.0
BiUCIn-RXmI,UC01rTYtA_UsuZ5wzxnyHFcg,7,0,0,0,0,0.003,20.88,72.0
BkRHTPkHNkE,UCk2O5vfW3c_W5YWQ_BoD1Ug,16312,157,0,4,12,0.761,56.67,38.0
BkRWXVJ8-6c,UC2jHP3YhgMucr6UlgFzRhbA,1305,0,0,1,0,0.006,32.81,14.57
Bkk1FwJ5vU0,UCmhHN34V-dphAOk3RXxjb0g,9228,11,0,2,7,8.45,7.3,115.41
BlltWj6wc-U,UCNkelFxYeQTdVdBzl3yaliw,5,1,0,0,0,0.0,17.84,17.0
BnMz5L5tpS4,UC8Fm-ogvMehvbgF0BJjKiuQ,4,0,0,0,0,0.0,0.06,3.5
Bo67xg_vNxE,UCm3RYOItKT_P0-oRCkkSMZw,7,0,0,0,0,0.001,34.45,44.71
BoIcvfRElAI,UCSlOhfr5f-RPRP50yRri1uA,113,2,0,0,0,0.005,56.63,19.51
BorPGZwQPlE,UCMGKZD9ggu_Pfo4dkL47cXQ,232,1,0,0,0,0.034,99.87,31.72
Boz5v2T6xZY,UCdtOFTQ1GVPKzvOYsi1ApIw,4,0,0,0,0,0.0,0.9,10.0
BpXNiPmcaRM,UCxfDVRNK6SoN59v_t3ZJ33A,9,0,0,0,0,0.003,1.12,44.22
Bq-MwQG4Prk,UC0GVHmLgrxE2SS8F0C19JVg,33,0,0,0,0,0.197,18.2,338.48
Bq8dkYCOHIM,UC2IjY1Gm6b7pYp-vMJ2R9ig,0,0,0,0,0,0.0,0.0,0.0
Brf56369oRY,UCT7ZxKrKqxBvAODr8h_ODkA,115,1,0,0,0,0.144,1.95,121.82
BsEj9GKxhS0,UCZem4a64VnhfA4CBw9vM2bg,992,8,0,1,0,1.845,11.61,97.39
BtOMfPPw4Pg,UCkIOcyGqKTJMIIyFHJunYDA,298,0,0,0,0,0.013,50.65,17.49
Btg4XMSt1dM,UCxfDVRNK6SoN59v_t3ZJ33A,15,0,0,0,0,0.002,113.45,83.33
BvKSMotes5o,UCp013Ih_EWf3SXO8F4ftIwQ,15633,49,0,0,2,0.0,71.4,12.0
BwG5u7sggrY,UCf3lAEw_WPtcgHMUVAunzSw,1634,-74,0,0,0,0.077,0.74,59.91
Bx7yAa8keUY,UC0GVHmLgrxE2SS8F0C19JVg,15,0,0,0,0,0.006,53.93,22.13
BxOg55H-56I,UCxfDVRNK6SoN59v_t3ZJ33A,28,2,0,1,0,0.002,51.42,34.71
ByuyGCwZ_q4,UCxfDVRNK6SoN59v_t3ZJ33A,1,0,0,0,0,0.001,99.93,259.0
Bzo6bIK0FeE,UCZFs3JqsRIqtqYgo4HahDUQ,10,0,0,0,0,0.0,2.93,144.5
Bzp-bZiloVA,UCxfDVRNK6SoN59v_t3ZJ33A,18,1,0,1,0,0.0,23.44,23.5
C0BJ19x3Y3Y,UCZFs3JqsRIqtqYgo4HahDUQ,165,0,0,0,0,0.004,7.36,10.69
C0QM2yOvs8o,UC77WdDKy6cbCxZkC46eaudA,33,1,0,0,0,0.029,11.75,76.45
C1_0i59Hm5I,UC8Fm-ogvMehvbgF0BJjKiuQ,1,-1,0,0,0,0.0,1.14,11.0
C2VUWALtKJI,UCLQ4NoTptaCDG4nUvDLtUoQ,132314,332,8,52,185,458.559,8.6,151.1
C58QKmigP1c,UCnwjt6PgkKuZC4S1A0yTOFQ,297,0,0,0,0,0.0,13.33,162.49
C6hOImbXbkw,UCL_RZ1IidYQkVQxfimfnPSQ,9,0,0,0,0,0.0,6.46,6.67
C78mJz-kbE0,UCHONLLEtQ4f9yoqa1BWlhSg,1,0,0,0,0,0.0,4.25,45.0
C7xPo095vCA,UCpUrAXv2lzGxM4plYB7CE-A,7512,39,0,0,9,0.451,65.36,19.43
C89zDEG0c4M,UCsbnInDepLdq6o781WVZ-5g,4,0,0,0,0,0.01,5.79,82.5
C8NIIaFZlf4,UCxxl4xdZZqRSSz2VfnFBhwA,14,0,0,0,0,0.063,24.58,476.0
C90SfYyUa3A,UCdtOFTQ1GVPKzvOYsi1ApIw,5,0,0,0,0,0.0,14.79,224.6
CAh2AIad8Dk,UCSlOhfr5f-RPRP50yRri1uA,0,0,0,0,0,0.0,0.0,0.0
CBeYJUft3e8,UCc-V01UlW1n8eGLpATLA5gw,2,0,0,0,0,0.0,0.8,39.0
CC9r6gApc4Y,UC80LfoIH6FrzHTm6lXTWCKQ,20,0,0,0,0,0.003,56.98,54.6
CCacslZ4eeE,UCJw9px5fOp-nwJG6g4gN1ng,121,2,0,0,0,0.018,94.63,26.9
CCmoAy6rTm8,UCJw9px5fOp-nwJG6g4gN1ng,8307,71,0,0,5,1.253,90.22,27.47
CE1CsTyzW6c,UCk2O5vfW3c_W5YWQ_BoD1Ug,65,0,0,0,0,0.004,44.14,35.31
CG4_u2iRwAA,UCbnCFV5_c-nGiEQN1anEO5A,2,0,0,0,0,0.0,1.16,10.0
CGbk3dgwchM,UCTGoaBFABIBLXcqXzCM5D3A,48,2,0,2,1,0.0,76.96,24.48
CGtqpcrfUmg,UC0GVHmLgrxE2SS8F0C19JVg,842,16,0,0,1,0.179,66.07,31.41
CHC-ynmSKKo,UCIg97fCjw1HnS8vPqwiHLGA,1,0,0,0,0,0.0,38.62,75.0
CHCA8J0D7lE,UC77WdDKy6cbCxZkC46eaudA,6,0,0,0,0,0.014,9.72,238.0
CIJ_4DAk6jE,UCSlOhfr5f-RPRP50yRri1uA,169,1,0,0,0,0.009,49.7,32.17
CIgzHBB_JSU,UCxxl4xdZZqRSSz2VfnFBhwA,217,2,0,0,0,0.137,5.28,112.04
CJ5F7DvLPGw,UCf3lAEw_WPtcgHMUVAunzSw,987,1,0,0,0,0.504,3.36,64.43
CJHecfFiK78,UCXJiqB85OD4gnutvJ-gKHsg,696,5,0,2,2,0.46,10.77,122.96
CJVf9dZacUg,UCSlOhfr5f-RPRP50yRri1uA,46,0,0,0,0,0.0,39.61,22.43
CJb7Bw1UOxE,UCeVTtB1kN607CxFrFkiqjgQ,103,0,0,0,0,0.033,4.84,78.39
CK5UpS_R670,UCnwjt6PgkKuZC4S1A0yTOFQ,74,0,0,0,0,0.0,9.04,7.0
CKrTif1npoU,UCNkelFxYeQTdVdBzl3yaliw,676,2,0,1,0,0.0,5.76,137.34
CLe-q4DOQFw,UCMGKZD9ggu_Pfo4dkL47cXQ,18,0,0,0,0,0.008,13.31,72.22
CLhM9iNFHPk,UCJw9px5fOp-nwJG6g4gN1ng,638,2,0,0,0,0.031,54.04,13.78
CMlGDU02COI,UCHONLLEtQ4f9yoqa1BWlhSg,1,0,0,0,0,0.001,53.27,54.0
CNB0DBOJKaI,UC2jHP3YhgMucr6UlgFzRhbA,1392,8,0,1,1,0.102,65.92,21.12
CNVxVWk48J8,UCMGKZD9ggu_Pfo4dkL47cXQ,320,6,1,1,0,0.041,61.6,21.52
CN_zO8FCDgs,UCAkSxwl8Lbk2hBXAAfsEFTA,6,0,0,0,0,0.001,64.22,26.67
COl-6iHsjC8,UCSlOhfr5f-RPRP50yRri1uA,947,2,0,2,1,0.108,72.3,22.25
CQ3VHBcb8Pg,UCpUrAXv2lzGxM4plYB7CE-A,2509,8,0,0,1,0.079,68.87,22.37
CQTeRHxELxQ,UCJw9px5fOp-nwJG6g4gN1ng,859,9,0,0,0,0.089,73.21,17.0
CQcdFxEpV7Y,UCT7ZxKrKqxBvAODr8h_ODkA,3,0,0,0,0,0.0,83.87,46.67
CRVhsftX1L0,UCp013Ih_EWf3SXO8F4ftIwQ,968,3,0,0,0,0.0,45.29,16.27
CS2ve-Va9EM,UCnwjt6PgkKuZC4S1A0yTOFQ,1,0,0,0,0,0.0,6.32,98.0
CU1fTg2Cgo8,UCm3RYOItKT_P0-oRCkkSMZw,186,1,0,0,0,0.322,10.15,177.66
CU2MV0fmtUs,UCIg97fCjw1HnS8vPqwiHLGA,24,1,0,0,0,0.008,0.88,37.67
